,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
2534,happy,male,19,01,02,01,-659.3806,88.5537,16.83398,21.652164,4.190697,18.424273,-3.880269,-4.5681124,-8.804394,-1.9016901,2.2243333,-4.994703,1.3607348,-3.0493886,-4.7097235,2.9370348,-3.670474,-2.394766,0.6217244,-1.0071881,-2.2904565,1.3483294,-1.9487538,-0.5943068,-2.1088078,-0.01098005,2.4517584,2.6556396,4.694984,5.3225656,2.9735603,1.7447437,0.75992256,1.4830374,1.4434491,5.6838756,2.3719945,3.5387044,1.9005061,3.5980048
2535,happy,male,19,01,02,02,-616.20557,77.35311,0.28766024,18.634727,-2.446945,13.927488,-1.9992999,-5.5960145,-9.323098,0.073771104,3.6496193,-7.282489,3.0137987,-0.80233556,-0.6895174,0.32268506,-5.5619564,0.22969753,3.926698,-3.1511395,-4.5088854,0.9369742,-2.1746218,-5.05851,-1.4617358,-2.0954995,-2.250599,-0.6380453,-0.7691016,1.2808074,-2.880946,-2.213283,-2.052887,-2.3855877,-2.3670835,2.4725435,-2.3754008,-0.040297564,0.49664512,5.136687
2536,happy,male,19,02,01,01,-542.4661,65.96982,8.524198,14.411954,-2.677833,5.4634333,-6.6914473,-7.436903,-9.836373,-3.1792579,4.5532923,-7.6945376,-2.3678637,1.0083437,0.24710213,-1.3904347,-5.374255,-1.3341955,-1.3662083,-2.8886967,-4.8414655,2.0580094,-1.3282728,4.8351264,2.0798967,5.2271957,-1.3020843,5.063562,-0.2978242,4.8138275,1.4809229,0.716145,1.1289585,1.8554616,1.4561281,3.1082075,-2.2630506,-1.0204362,-1.1151357,3.5375144
2537,happy,male,19,02,01,02,-469.57956,51.934982,-19.99557,0.8111502,-5.5565186,2.3592143,-15.330853,-19.574467,-11.423959,-6.4181423,1.2203488,-10.4464035,-5.4253993,-1.9950099,-2.6925018,1.1992807,-6.160391,5.490705,-3.0510619,-3.7513697,-6.0221653,1.4120592,-1.0099719,12.417338,16.38577,24.070595,15.937549,12.74316,-0.49302074,6.313667,1.4736744,5.676244,3.665255,1.3701096,-1.284186,6.3178086,0.023973083,1.0921234,-2.0515938,0.21176411
2538,happy,male,19,02,02,01,-425.95883,53.37162,-7.487054,11.769555,-6.4808707,2.4377265,-14.33529,-17.063805,-13.860226,-5.8208733,-1.9159198,-14.341032,-2.412843,-5.4486637,-8.865011,-1.3986377,-6.847166,-6.166765,-3.3626702,-4.5835476,-7.664978,2.0376735,-2.116415,3.7440941,5.2598953,8.485232,1.7256923,8.634633,1.5826706,8.070094,8.088122,6.2477427,6.2149215,7.402616,3.0539002,6.0203843,0.84697086,2.0867243,1.5891421,2.2597716
2539,happy,male,19,02,02,02,-539.1226,64.40138,13.627437,20.76318,-2.0686953,5.6679997,-4.853495,-5.211607,-11.446952,-5.2650476,0.4046443,-11.560799,-2.9451547,-2.6597478,-2.9980469,-4.1958075,-7.0054255,-1.4415674,-0.19605012,-3.3895583,-4.8139753,-1.8817902,-4.344827,-4.8227444,-5.643941,-0.7726639,-5.838881,4.4710093,0.7511191,4.58785,2.8923318,1.6737833,0.6232546,2.988567,2.285881,6.204029,1.5884578,1.7882482,-0.6027561,3.336076
2540,sad,male,19,01,01,01,-695.86115,73.965004,18.462051,20.185663,9.311554,12.590288,4.6832466,-4.4093347,-1.9236958,0.6268098,2.6906154,-3.5597773,2.813466,-0.23463227,3.829931,3.765047,-4.1123214,2.5572739,-0.5598184,3.312734,-5.927505,0.6148103,-1.0496539,-2.8613887,-0.5045047,1.0432013,-2.46747,1.5428312,-1.4916521,2.6752555,-0.4146282,-1.4116848,-1.739567,-0.9430739,-1.3772612,1.0485536,-1.5606176,-2.129029,-3.2500587,-1.7792932
2541,sad,male,19,01,01,02,-704.8326,80.50724,17.329922,20.266428,9.689835,14.964665,1.8438077,-8.788295,-1.7576563,-1.0475322,1.3826256,-4.5435147,-0.46496952,-0.67017007,2.6845992,4.432289,-4.109895,0.619568,-1.5963854,1.3928294,-5.676789,-0.3435229,-3.433532,-1.4101572,-2.3994234,1.9607371,-2.855129,2.4055548,-0.81304514,1.9776027,-1.2314953,-0.5464336,-1.4509146,0.88384634,-1.7467475,1.9407618,-2.4507108,-1.6542441,-3.4483259,-1.4835224
2542,sad,male,19,01,02,01,-679.7133,84.32301,8.614999,13.921671,7.8595343,15.079958,-0.26781434,-13.17998,-5.7185874,5.1430616,5.470611,-6.550166,5.174069,-1.3628796,0.3885728,5.983977,-1.0724465,-1.6874925,1.5217893,2.5060313,-6.3523703,0.1218379,-5.1889806,-1.0124313,-2.2156618,0.66523665,-0.439413,1.9375836,0.5187149,1.1672612,-0.61182475,-1.9526875,-3.1003792,0.49815992,-2.1963556,2.3083105,-2.4704585,-1.7681481,-2.7847922,-1.0923283
2543,sad,male,19,01,02,02,-692.34125,91.44678,16.532598,24.714525,7.978659,14.212347,2.8237104,-6.467538,-6.033075,0.39113817,5.7333417,-2.3987863,5.832942,1.2283682,-1.3668569,5.3444514,-3.0197542,-2.110909,-1.9673333,2.7987487,-5.7216234,2.7394092,-3.3481958,-2.605135,-1.9005071,-0.6829064,-3.1483216,3.0252357,-1.296208,1.6286902,-1.8415148,-1.0733573,-1.6715292,-1.0384694,-1.7288184,0.7099727,-2.0271306,-3.9086425,-2.6777546,-3.085584
2544,sad,male,19,02,01,01,-473.39746,61.265125,2.718073,18.05246,10.198808,2.969199,-13.634993,-7.7203813,-5.7984266,-9.489235,-3.864147,-7.6508904,-5.2362323,-2.4005196,-2.596044,-1.343573,-2.4254434,1.48307,-1.1060288,4.000886,0.5252073,3.065525,-0.8576154,3.4478364,0.322791,3.720566,0.9222851,4.386052,4.632749,7.1713023,5.5448394,6.655199,1.6871758,5.868926,4.544848,5.6532826,2.9670217,3.4072495,1.8935974,5.8908844
2545,sad,male,19,02,01,02,-608.784,75.22428,-1.0627301,18.37464,6.3877892,5.208963,-9.233605,-7.291374,-6.60983,-9.636076,-0.9576295,-4.1465235,-5.2732964,-1.5039587,-2.5233994,-4.1463847,-1.7085935,0.9706238,-2.69418,2.6932878,-1.9838712,0.34205252,-5.642298,4.09494,-3.9912786,-1.3722103,0.4054996,1.9954369,-1.640153,1.9484832,2.233335,0.13674942,-1.0938104,2.3988345,1.0399165,3.7096734,1.3964072,2.2681873,-1.184262,3.6952481
2546,sad,male,19,02,02,01,-618.989,69.84756,5.8679633,13.842421,3.940202,5.9270344,-11.024403,-4.878423,-2.099834,-11.542993,-6.544207,-2.0907695,-3.080512,-3.9404805,-1.1821055,-2.4767709,-2.6787198,0.42067447,-2.4614313,2.5504463,-0.1999885,-2.7866764,-3.3412156,1.4555373,-3.7542791,1.3883165,-0.43557018,3.4906237,-0.5276834,2.541209,1.0956112,0.11652918,-2.802288,0.7857868,1.1377926,1.2929944,0.3218751,-0.08889054,-0.31838012,3.4796746
2547,sad,male,19,02,02,02,-571.76526,80.247116,0.28612763,17.562529,10.220887,7.616916,-12.322514,-2.3166196,-4.499249,-13.46861,-2.2825716,-5.103712,-2.5566108,2.1392207,1.8958176,2.195903,-1.0925989,2.5145032,0.20372255,7.038128,-2.081191,-1.0243363,-0.62300605,4.377501,-0.13606907,2.8112192,0.43268597,5.47663,1.0090276,2.9527793,2.164974,1.8175702,-0.5535646,3.3910024,6.7815375,6.4621,7.896921,10.343414,9.042963,12.558038
2548,angry,male,19,01,01,01,-480.5098,58.46603,-8.39437,14.964181,-0.8091804,-2.205813,-4.133265,-5.820009,-12.004631,-5.4827423,4.9899487,-7.742549,-0.9076618,-1.8195453,-4.990956,0.56443423,-3.631445,-2.0701146,-0.60018367,-2.0362222,-3.9519367,-0.35630888,-2.9398983,0.3330577,2.0966554,4.035273,-0.39741468,5.4291763,2.1032689,3.894847,4.057653,2.2234008,1.639671,2.637162,1.5383054,4.419208,-0.0883451,0.5538409,-0.41516083,2.2938538
2549,angry,male,19,01,01,02,-524.9309,65.53576,-3.4010112,19.443802,4.548168,1.3713224,-4.332829,-2.9588323,-10.16684,-2.212721,4.7089386,-8.965581,0.8772604,0.24854043,-4.7495604,1.6815733,-4.3801026,-0.85728174,0.67326444,0.9356957,-2.3257751,-0.96202576,-3.3062983,-0.41890195,-1.6542213,-0.013549907,-2.7398124,1.4613158,-2.0931687,-0.62081367,-0.36974505,-1.8685176,-0.06402324,-0.45700726,-0.7347118,3.7300751,-0.5805229,1.4355508,-0.4705205,1.9035236
2550,angry,male,19,01,02,01,-570.168,51.05546,8.689308,16.339573,-0.25041887,0.6890677,-5.462102,-6.6999145,-7.4022193,-0.7320094,-0.20192765,-7.89554,2.8378375,-1.9567624,-4.2632117,-0.88309354,-5.089313,0.46685284,4.331693,-1.3889823,-4.0330744,-1.5151198,-5.6596665,-2.633733,-1.6067138,1.3214662,2.1127026,3.8575807,-0.3215426,-0.11777241,-1.8546405,-1.0461292,-0.80250436,2.541556,0.05952872,0.56875247,-3.3011339,-1.1987011,-0.9718714,0.6322758
2551,angry,male,19,01,02,02,-516.71063,55.13318,7.4340625,20.307646,0.38756716,-2.6199749,-2.5893617,-2.754408,-12.191547,-3.632877,1.2168438,-9.6682825,-1.0455459,-1.5055768,-2.3930037,-1.0427079,-4.6667333,-0.17386168,-0.28378668,-1.1577106,-4.6860194,1.4770036,-3.0745018,-5.346976,-3.6771162,-0.15090297,-4.347447,1.5033743,-1.481305,-0.6915149,-0.0017564921,-0.3885336,0.5874296,3.3164003,4.0195084,5.765867,3.342371,2.7169068,1.4978979,3.6009645
2552,angry,male,19,02,01,01,-343.57397,40.005806,-26.581408,9.340962,-10.018591,-13.741138,-9.097673,-3.5344336,-15.62115,-5.70633,2.2593918,-13.266726,1.6682551,-2.6593413,-9.540109,-2.2795172,-4.877868,-5.0573807,2.8975394,1.6075616,1.218049,5.59622,0.72413975,6.6941943,4.6702375,6.1543646,1.5170529,7.2480817,4.0196304,4.647537,2.8518138,0.4783344,2.2866092,5.022232,1.9528084,3.455055,0.058097485,0.92867476,0.48755234,0.6896657
2553,angry,male,19,02,01,02,-249.01836,39.957806,-52.39852,6.6413393,-25.866095,-21.192686,-12.774376,-4.497311,-17.726234,-8.417142,5.409573,-17.263054,-0.17807162,-6.184802,-12.110473,-3.1317346,-1.2386162,-7.74446,9.904814,10.693009,9.658399,17.44983,10.78781,4.43794,0.5777748,9.866459,-1.0736078,9.333713,-0.1965454,2.3644829,3.6943028,3.288046,0.36567023,3.0552318,-2.3665237,4.7611694,2.1311975,1.4047326,1.4287893,7.987886
2554,angry,male,19,02,02,01,-223.54163,41.053562,-47.855656,-4.5642333,-22.74193,-15.233072,-16.970068,-4.0806828,-16.954718,-6.590319,4.1626563,-16.470533,0.36030614,-9.448791,-11.553025,-7.509405,-1.745527,-5.3907776,10.09551,9.0180235,4.2610106,10.538843,8.135327,-1.1918192,0.36638957,5.2212143,-4.877,6.310407,-0.35654742,3.4007485,1.8083504,1.5514946,-3.2255971,4.071382,-0.4836958,2.2601473,1.5107267,2.2026846,2.6708577,5.6310105
2555,angry,male,19,02,02,02,-335.86856,37.851948,-29.370789,12.553777,-10.562949,-16.85874,-12.838975,-5.2525496,-18.19393,-6.2799807,3.4850588,-13.14294,-1.1735035,-4.3364444,-13.916495,-5.8710165,-7.415144,-10.729368,1.7455474,1.4382397,-2.3140528,2.7122586,2.505971,-0.40141156,2.9553256,7.3943415,3.1188545,10.228771,6.1968775,2.4841647,1.7808462,2.3470802,-0.39894396,3.86381,-1.1151037,3.244601,-0.18565518,-0.26034302,1.8652862,5.926722
2556,fear,male,19,01,01,01,-562.3487,63.481026,-4.3365335,17.760555,2.094512,-1.0025984,-8.980339,-11.206542,-7.5305996,-4.6875963,-0.24187505,-12.221616,0.64710516,-1.8043607,-6.726317,1.0987505,-5.2609797,-1.8287311,0.905792,-1.4845067,-5.080234,-4.5587463,-4.911834,-2.9757686,-5.966846,-0.38379183,-4.065231,2.172604,-2.2816224,0.48659465,2.9054341,-2.2016933,0.31435922,2.310013,-0.95319545,4.1863966,1.3111645,2.0944195,0.21827087,3.3864183
2557,fear,male,19,01,01,02,-612.38965,62.198605,3.8392718,15.713622,9.131975,4.437139,-9.55445,-9.361875,-2.9029644,-0.5442603,-0.30376658,-3.6850145,0.15567486,2.1961496,-1.6928092,5.7481956,-0.98896694,-2.452764,-2.1699464,2.475154,-2.479238,-3.5155523,-2.7368305,-0.10200048,-3.9619539,3.8651323,0.2523488,3.3442295,-0.4777385,2.1280782,3.6544912,2.2775764,4.771693,9.218184,5.2769127,4.8209043,1.1188854,-0.6258736,-0.5457801,4.777141
2558,fear,male,19,01,02,01,-571.13245,40.25893,-0.59728396,16.284744,-2.4844027,10.136577,-9.253441,-16.107422,-4.457113,-3.2349594,-4.739899,-9.048106,-1.189899,-1.9203699,-4.7356772,1.6212201,-7.686172,-5.304886,-0.5128507,-1.9974396,-6.2606378,-4.6562953,-3.8201365,0.42701024,-2.4997005,7.358534,4.3883066,3.889184,1.9065825,5.7926874,4.385881,6.3087506,6.950888,8.631369,4.6441293,4.8496785,1.8183911,2.2320333,2.372757,7.4978447
2559,fear,male,19,01,02,02,-616.6107,63.89807,14.427341,22.1202,4.5626264,9.251787,-5.502959,-11.038118,-3.9412165,1.7188814,-1.4510697,-5.352661,3.1060345,-0.731714,-3.3655279,4.9891853,-3.8983722,-2.161313,0.08110065,2.6183515,-2.5339227,-3.4825637,-0.5300422,-0.40043682,-6.06042,5.2681346,-1.9763498,2.2105038,0.820393,1.0227281,1.9016217,-0.40509093,-0.44991648,1.8955177,0.9739685,0.0021201207,0.5772437,1.7100182,1.6504444,6.7464375
2560,fear,male,19,02,01,01,-430.05264,53.242855,-41.413193,4.6052704,-7.6402144,-5.027637,-25.066359,-18.801855,-17.357206,-10.758996,4.2906837,-21.232584,1.5543646,10.399844,-7.211904,5.462238,-0.104393594,-2.3343506,2.3786194,6.3678184,2.158336,3.238762,9.677057,13.824566,8.104452,11.642127,1.4250878,4.492454,1.9455323,1.1125275,4.22838,2.1605773,-0.21610413,1.4250462,5.7763267,2.9837096,-1.9858958,0.06847118,-1.8205788,0.931589
2561,fear,male,19,02,01,02,-350.6537,19.458376,-38.32429,-1.6889449,-20.223343,-14.928913,-26.05974,-24.350763,-13.63923,-7.878514,-4.3731194,0.9222431,3.4311302,15.97769,-2.3366,-4.910364,-5.2085576,-7.2136774,3.9660063,16.473774,10.041488,9.572777,7.3173757,13.491804,-1.950296,1.5591668,1.8093337,5.426837,-0.9065534,-1.9168962,-1.4165744,1.7139343,-1.785824,1.8182572,-0.58414614,-0.6373798,0.4448137,5.01126,-2.7808285,4.7272444
2562,fear,male,19,02,02,01,-428.02774,21.321379,-22.414564,-3.5335312,-16.10264,-3.7959774,-14.502672,-14.762478,-3.8292437,-5.1558323,-3.0053039,-6.500762,7.0243917,3.4880776,2.6906035,6.4347005,1.6492478,-1.9647255,10.142772,11.408681,6.311033,7.022208,5.573254,3.5166872,1.4650414,9.176645,2.1563623,3.517789,2.2105796,2.9057808,0.13569805,2.3743954,-0.28458282,2.240792,2.567604,7.368581,0.37924463,0.49159622,2.023374,7.0658975
2563,fear,male,19,02,02,02,-362.33444,21.804049,-29.213886,1.6016756,-17.024725,-5.1882625,-18.929596,-21.959131,-5.095291,-4.928294,-3.6984918,-8.536628,5.0156326,3.3944204,-1.9820874,7.500658,-0.101640664,7.77545,13.163416,16.204407,8.366453,1.7210989,1.3341613,1.8839967,-1.9233406,8.425981,1.6804255,1.7785177,1.4063829,5.9668403,2.0602224,0.61093706,1.4727155,2.4633205,4.065503,6.0946484,2.1945672,5.195584,3.0369732,4.4675584
2564,disgust,male,19,01,01,01,-543.31866,81.438194,7.204428,21.961494,-7.068607,2.26249,-9.29247,-12.8225155,-6.2685905,-12.061727,2.704736,-8.728967,2.3631012,-6.8219395,-5.6649027,3.752033,-6.803801,-2.5012376,-3.125452,0.5241127,-6.0523787,-4.467974,-4.287696,-2.9047678,-4.329717,-0.60622364,-2.8901339,1.106087,-3.2672033,2.45822,-1.7529097,-1.3104385,-0.24017404,2.9069858,1.4138519,0.2977134,-2.8136382,-2.6172557,-3.26458,1.670743
2565,disgust,male,19,01,01,02,-526.5382,80.423256,-0.6492074,15.741559,-2.5732005,1.7025112,-11.64774,-17.451803,-3.9974647,-6.96052,-2.408651,-9.686217,1.886348,-11.300816,-7.399077,2.5046465,-7.8181987,-0.7884485,-3.9899118,0.5422344,-3.5825648,-3.1717389,-3.6918137,0.39965385,-4.0195055,3.8726976,-3.8977127,4.0008698,-2.0296395,0.7423084,-3.2299843,0.628454,-0.19462797,2.1732352,2.4820127,2.3621514,1.5840154,1.9241346,1.5612072,3.48574
2566,disgust,male,19,01,02,01,-543.819,71.30194,11.991823,16.416573,-6.611796,7.264685,-10.863125,-12.217501,-6.2870064,-1.1531675,-1.4604204,-8.244013,3.046895,-6.6546674,-0.6820965,1.901295,-4.5180483,-1.2798238,-2.5923643,4.8973594,-3.324419,-1.347523,-2.9079309,-1.0412579,-4.182123,1.9234966,-2.5131564,1.2994435,-1.4372398,2.2827842,2.5490913,3.6216962,4.7756763,5.574187,2.2125854,3.742559,0.6899705,0.8460589,-0.31687424,3.3532786
2567,disgust,male,19,01,02,02,-568.9583,63.643375,2.089169,8.640844,-9.831456,1.4247787,-9.780663,-14.179612,-7.240545,-5.7515564,-0.45305318,-9.977816,-0.5573769,-7.735507,-6.8440266,0.49604234,-7.645716,-0.8362651,-1.105175,1.0848763,-3.0362928,-3.8717685,-4.3538246,-1.8693739,-6.0439463,0.8163285,-3.4815829,2.49613,0.9864814,3.230418,0.37253928,-0.72885036,-0.96571106,2.186896,0.93351734,3.1596756,-0.38049045,0.5642191,0.5517564,2.6634018
2568,disgust,male,19,02,01,01,-467.0446,37.694706,-0.5927758,17.520407,-4.5450697,-2.6830218,-9.790959,-13.931299,-10.238041,-13.305015,0.5180192,-8.78599,-8.472742,1.9198321,-7.8851495,1.571055,-3.6504445,4.6299124,3.7030458,5.6492124,-0.67601657,0.52963585,-3.8277125,0.3011816,-1.4388379,0.7776946,-3.7638571,5.780449,5.195053,8.406517,5.0502987,3.089348,2.0833752,6.13547,5.9428973,11.617901,7.1396008,3.7592587,-1.2479321,2.0902128
2569,disgust,male,19,02,01,02,-460.65308,26.320583,-16.703167,13.610468,-14.053087,-5.3054833,-13.252536,-12.472673,-10.916789,-10.784216,-3.3630483,-10.601079,-2.9985921,-5.5318966,-8.366073,1.8778,-4.31654,-0.6212467,-0.37977672,-1.6693014,0.40606573,3.566073,-0.019337347,6.6724772,0.43742135,6.281221,2.6077151,3.7200565,3.0163596,2.1630735,2.97895,3.0503173,0.20574899,4.4708343,4.502315,4.747319,1.609015,1.8105572,-0.42505658,3.3702586
2570,disgust,male,19,02,02,01,-355.12933,-10.567433,-9.400571,11.309601,-33.458603,-3.7292688,-19.498571,-20.83084,-8.345568,-9.052025,-4.0096946,-7.9730787,-6.0230374,-4.1162457,-4.804183,2.721287,-3.619598,14.430427,10.274311,5.7162533,4.3073354,4.602019,1.5746007,11.131301,11.25107,12.410842,0.585366,7.2892504,6.2419667,5.864819,2.7926967,-0.04384437,0.8680468,6.3340464,6.4313025,8.125199,2.718072,3.4721472,-0.70848083,4.501121
2571,disgust,male,19,02,02,02,-391.70877,38.86633,-0.23772524,25.370043,-1.487076,-5.0429707,-6.5657105,-8.247936,-12.113426,-4.897949,2.5968719,-9.970774,-2.1667013,-0.39222002,-10.538696,3.648681,-3.1563187,-0.8104155,0.0011410053,1.9544922,-1.5483751,1.497863,-0.14286311,7.8552737,1.0860342,4.9008975,-0.39599818,4.470107,1.4891776,7.087646,5.1817575,2.4814026,2.369545,9.514438,8.174326,6.1512995,3.3609834,4.1585712,2.2079651,5.655411
2572,surprise,male,19,01,01,01,-616.6786,83.614784,6.9154606,17.972599,4.7553673,6.9479203,-3.4693139,-11.382065,-10.481738,-4.7172494,-1.0745251,-6.9241633,1.3120753,-1.4988533,-2.6399906,4.2586145,-3.0175738,-1.9960935,2.0748842,1.2280957,-1.4656953,-0.42065582,-1.7695359,-1.1072887,-0.81228465,0.89155525,0.19461851,2.981551,2.2143345,2.1567993,1.8906412,1.113939,-0.81860435,3.1843355,0.535531,3.6333394,-1.0739706,1.5663272,-1.2987629,2.7497177
2573,surprise,male,19,01,01,02,-620.15936,86.199326,1.8075228,9.713677,-1.7134874,3.4534428,-5.843059,-12.322866,-5.323282,-7.254798,0.7408107,-6.372509,1.3940454,-1.9591982,-8.885581,3.0348325,-6.5737896,-2.085599,1.9688288,1.8759961,-2.4852347,-4.727908,-3.4753523,-1.2576439,-4.2237153,1.4265094,-3.979216,2.4890292,-0.56403935,-0.978746,0.84766793,-0.3071626,-1.6816107,2.0094292,0.81645095,0.5562497,-1.4899689,-0.8268357,-1.894851,1.3787194
2574,surprise,male,19,01,02,01,-595.4555,82.5271,12.173163,28.175058,-1.2699208,2.4027097,-0.076163426,-14.028659,-5.0120764,1.9696718,-2.1554668,-8.641624,2.9419382,-4.663713,-7.749455,7.163702,-11.17611,-4.2235894,0.81811994,0.76072097,-5.7623944,-2.4628403,-2.583422,-2.427004,-3.130744,3.8553114,-4.256528,4.4427876,-1.7849035,0.53408307,-1.0046183,1.509388,0.73139805,2.3833318,-2.0637076,-0.19364421,-3.1352773,-0.70691717,-0.704541,1.8959994
2575,surprise,male,19,01,02,02,-717.3241,74.265724,18.792515,22.575535,3.8102846,6.371618,3.5116882,-4.3218513,-5.7231226,1.312765,2.7936306,-4.4926624,4.194981,-1.0008235,-0.9951149,3.5639951,-2.6968653,-0.0168636,3.5997405,2.9950616,-0.37448677,1.8029873,-1.3626572,1.08707,-0.3086128,1.9301027,-0.2824639,2.0523612,-1.5326855,1.5219868,-0.14830522,0.2258655,-0.3925634,1.4357848,-0.76316977,2.3252952,-1.1176771,0.3588299,-0.40949744,1.4230258
2576,surprise,male,19,02,01,01,-503.34454,75.85857,2.7888489,12.781182,-0.72991943,-0.28080127,-8.662747,-18.284382,-8.979579,-11.065098,-5.433317,-10.707814,-1.5939697,-0.9008635,-6.9697337,5.7401724,-8.934472,-4.873845,1.6037914,-2.1694276,-1.3082029,-2.002945,-6.9831514,-2.8791919,-7.2105947,1.135612,-3.2380729,1.3916676,1.8557444,-0.80848813,0.9083297,-1.3728838,0.57338923,3.4635112,-0.10039024,3.0798204,-2.164514,1.6581019,-2.843502,2.820837
2577,surprise,male,19,02,01,02,-478.88248,65.894714,-5.2807064,18.69922,1.9446783,-3.9208958,-12.363541,-15.433378,-14.439864,-7.4418178,0.16129878,-11.923084,4.4808197,-0.28272822,-6.5576725,1.8408065,-10.668688,-6.749296,0.24568053,-4.095594,-3.251947,-1.8817061,-4.5983562,-1.485495,-4.61425,-0.18324105,-3.469127,1.3285795,-1.32463,-1.6580849,-1.850886,0.41866982,-0.19390118,4.4651837,-0.84391505,3.5491726,-2.18853,2.5827503,-0.08235098,3.4991095
2578,surprise,male,19,02,02,01,-568.4826,78.99912,5.167773,17.343065,0.7807287,-0.16565214,-3.9835467,-9.691936,-4.249928,-1.8376156,-2.758166,-8.191741,2.9248748,-0.47705194,-0.7163483,5.325277,-6.306389,2.0819821,-1.4913182,0.9141013,-3.5822718,-2.611425,-2.8542898,-2.2119448,-2.595399,0.81367534,-1.701491,1.6494426,0.23206279,2.425599,1.387307,2.3095467,1.8386278,1.3424617,-0.4543265,0.14410736,-1.4720356,1.8422682,1.6122127,3.546909
2579,surprise,male,19,02,02,02,-635.18866,68.755486,15.152997,18.604406,0.092925325,8.996515,-0.5209165,-8.371597,-2.3942213,-3.0693405,1.3595556,-7.121284,1.4717423,0.07821059,-1.1591837,0.1701328,-1.7817276,1.3591049,3.233424,1.3855019,-1.5436221,1.1762632,-3.3733037,-2.0300364,-3.4729493,0.2670919,-1.0437026,1.2949072,-0.118382886,1.2328339,0.82694167,0.9699884,0.42068672,1.5255452,1.2397606,3.0820498,0.27195403,0.5379728,-1.285326,1.5670766
2580,neutral,female,20,01,01,01,-688.14185,41.716988,-7.0450068,9.221197,-7.1090918,-8.261806,-8.329983,-13.570581,-5.749722,-5.4966393,-2.5353065,-7.7585573,-5.0037584,-2.7628691,-7.330025,-6.1823635,-4.8234553,-3.6750145,-4.789361,-4.01477,-4.2153068,-2.2016435,-3.7062984,2.4852638,0.8828355,1.8709702,0.9751106,0.49627337,-0.40759626,1.9419138,1.989877,3.8711247,1.9126675,3.141541,2.2078547,4.424674,1.8812935,2.1437726,-2.2133543,-0.5778129
2581,neutral,female,20,01,01,02,-670.4788,41.424442,-9.09221,10.95585,-7.992072,-11.112117,-7.6440372,-14.364864,-6.4758515,-4.7638817,-5.977633,-5.742215,-6.7594876,-0.6984739,-8.561699,-5.955266,-4.486988,-4.197677,-2.5055227,-2.6256096,0.9636379,0.98294914,-2.5604782,0.98492277,-2.128401,2.352988,4.867157,5.7057343,2.706407,3.6524377,-0.6835079,0.9348129,-1.0945834,0.87399185,0.3569065,1.2688255,-1.2088662,-1.2780678,-3.0820205,0.5803192
2582,neutral,female,20,01,02,01,-693.15955,46.34629,-2.3269353,8.423779,-5.6459284,-7.567098,-7.924099,-13.093636,-4.805934,-4.424706,-4.756628,-6.5913734,-5.0564094,-0.379655,-7.899453,-4.4921355,-4.0313554,-3.4492047,-3.8879156,-3.6749697,-0.9185566,-2.102798,-2.421299,2.6960697,1.9811687,3.325624,3.1362891,4.776484,1.7538253,3.2345228,1.6505393,3.445684,0.86091685,1.6332289,-0.272394,0.081442736,-0.92904204,0.5700069,-0.26401994,1.6478825
2583,neutral,female,20,01,02,02,-679.6365,38.5947,-6.022664,7.7019835,-6.5688496,-9.592159,-9.202091,-14.763403,-4.5093026,-5.6505284,-4.522878,-6.527617,-5.1673145,-1.0723186,-9.6297655,-4.657654,-4.4494743,-3.8433099,-3.5179636,-4.081267,-1.1791302,-1.2051147,-1.2891178,4.255905,3.1341717,4.039088,2.193502,2.539808,-0.12325322,2.350748,-0.529663,1.7287314,0.8775631,3.3233538,0.21163066,1.0608487,-1.7676891,0.5506134,-0.92596847,0.8335243
2584,calm,female,20,01,01,01,-746.0429,41.711243,-7.3657007,13.216364,-4.6344266,-9.358641,-10.91912,-13.542019,-5.7119346,-6.1676927,-3.6499372,-8.930904,-3.5995505,-4.220012,-7.3617573,-4.607682,-6.7231836,-3.5462036,-4.601584,-6.128342,-2.9859405,-3.7658732,-5.5486293,-1.2891889,-3.7258303,-2.4186203,-2.028193,-1.0435361,-0.16420218,2.5402403,0.26402494,4.947624,3.7922962,8.420208,7.235543,7.5712028,4.0619,2.3205707,-0.28785196,2.7245843
